ReviewID,UserID,RestaurantID,Content,ReveiwDate,Upvote,downvote
2139,139,1139,"Pascals is the best Coffeehouse in Gainesville. And i've tried them all.  Their coffees are made exceptionally well, particularly their Coffee Chillers Frappaccino-esque) and Espresso-Based‚Ä?
Passed by on the way home and decided to stop in since it looked so nice on the outside. The inside was equally impressive. This consignment/ thrift store is super neat and clean- no weird‚Ä?
The french toast is amazing and so are the salmon cakes.  I had the most divine potato pancake Benedict - yummy potato pancake...  I like that they have lots of vegetarian options (BBQ‚Ä?
The deli is stocked full of meats",6/22/2009,139,69
2140,140,1140,...because it was my birthday) of incredible apricot beignets- sumptuous.  ...had the NY strip topped with alaskan snow crab with a side of baked...  Also great is the mofongo duck‚Ä?,5/21/2009,140,70
2141,141,1141,"It is easily one of the best burgers in town.  ...Awesome Ruebens, Homemade Soups, great beer and drink specials.  It's located right across from campus and it could get pretty busy...",3/6/2012,141,71
2142,142,1142,"...order the Reuben on multi-grain and the Kickin-Crab coup when I visit.  Miss their pork flatbread though.  If the Publix gods are listening, please please please open one up in...",12/27/2008,142,72
2143,143,1143,"I had a ham & cheese bagel with a coffee which was about $5.  The service is great, best cup of coffee you can find and their fresh...  It's in Thornebrook Village and parking is‚Ä?
Great sweet tea and tons of great sandwiches to choose from.  I usually get the potato that comes with a potato",9/10/2012,143,73
2144,144,1144,"I came to Gainesville for my best friend's graduation and she asked me to go pick up some food for a family gathering she was having after the ceremony. When we arrived, everyone greeted my‚Ä?
We had the crispy duck pad Thai  and the seafood mussaman curry.  The guy also thoroughly enjoyed his pad thai and ate it all in five...  The massaman curry was what it should be",1/21/2012,144,74
2145,145,1145,"I took my VW Golf to Smitty's for an oil change yesterday, and I couldn't be more satisfied with my experience. Every person I talked to was very friendly & knowledgeable, and they treated me‚Ä?
Two years ago",8/8/2011,145,75
2146,146,1146,"...years ago, I had an experience at Maude's that was less than pleasant.  ...caught up chatting with the baristas because they were just so warm...  I used to work downtown and I‚Ä?
They have a nice seating area in the back next to hogtown creek.  ...variety of fillings beyond the usual (tempeh",9/16/2012,146,76
2147,147,1147,Pelican Bros are every drunk person's dream come true. Nestled in front of the High Dive they consistently have delicious food every weekend.  Everything is between $3-5 and everything is‚Ä?,10/2/2011,147,77
2148,148,1148,"A great place to go, especially for Chinese food items.  This is my favorite Asian market in town.  If u know when the fresh produce comes in, be sure to be there - u'll...",4/9/2009,148,78
2149,149,1149,"I mostly go here for snackies, but when my cooking requires ingredients that might not be found at Publix or somesuch, Eastern Market is my go-to place. Sometimes I feel awkward and out of‚Ä?
I love the coffee here.  It's better than Starbucks and the buy one get one is a great deal.
I absolutely love Fuji Hana. Since I live very close",10/11/2011,149,79
2150,150,1150,Probably my favorite place to eat in downtown Gainesville.  It's like Subway for Freshly Grilled Burgers and Fries.  I don't know why a national chain hasn't already thought of this.  Food‚Ä?,9/18/2012,150,30
2151,151,1151,What a wonderful option to eat on campus or at the Krishna house.  Super sweet people working the buffet always make you feel like family. Everyday comes with a specific dish but it is always‚Ä?,11/21/2009,151,31
2152,152,1152,"The Bat House has to be one of the best free entertainments in Gainesville! I finally came to see the bats fly out at sunset, and I was not disappointed!   I think they number somewhere in the‚Ä?
I love Mochi.  That being said",6/18/2009,152,32
2153,153,1153,I tried another salon in town and they didn't listen to how I wanted my hair. I ended up darker when I went in for a highlight. A co-worker suggested Avant Garde so I have it a try. The staff‚Ä?,3/28/2012,153,33
2154,154,1154,"Located near Barnies Tea and Coffee, right past Tower Road (SW 75th St) in the plaza across from Publix.   Never crowded, very clean, quick and courteous service. Not cheap, but always worth‚Ä?
I pointlessly ventured to two other locations before gator garage to get my car fixed. I chose gator garage to be my third opinion as to what was wrong with my car after a strong‚Ä?
The pharmacy is great.  I gave Frank a Valentine's Day card thanking him for being great and...
But the pho had my favorite cut of beef in it and it came out hot and...  Nothing extremely fancy or authentic",6/27/2007,154,34
2155,155,1155,"...feel a little ""fuller"" then devoured half the pokey sticks with hubby.  This place is great for a typical lunch or dinner.  And small cup of homemade ice cream walking out the door.",10/6/2011,155,35
2156,156,1156,Signed up after viewing/tour.  The first thing I noticed was how friendly everyone is. Very helpful staff. Size is great! Plenty of room in free weight area to work in cardio with your‚Ä?,2/3/2011,156,36
2157,157,1157,"Now on our 2nd car from South East Car Agency.  This one being a 2013 with 5000 miles on it, the last being a 2008 with 6000 miles on it.  Eric and the staff are wonderful to deal with.  We‚Ä?
Nothing fancy but everything is always good.  Breakfast skillet meal was delicious.  Best pancakes I've ever had but it doesn't even stop there.
...salsa and chips to the fresh margaritas you just can't find this...  Our quesadilla had  a chipotle cheese sauce inside",3/11/2011,157,37
2158,158,1158,"I love this airport!!!  I've flown out of here twice and it's been a comfortable wait. It's a little airport, but it's never jam-packed with people. There's a bunch of outlets and the wifi is‚Ä?
I really like this location. The parking is much better than a lot in town. So give it a try. I go at least 5 days a week.
Go for beer - Gainesville's Swamphead Brewery beer always a must have...  ...allow you to sample as many drafts as you want until you've found the...  ...make sure to check in on‚Ä?
For my birthday my husband and a good friend gave me a trip to Cloud 9 for a mani/pedi. I got the deluxe versions of both with a hot stone massage. Oh my goodness",12/10/2007,158,38
2159,159,1159,"Downtown barbershop is an excellent barbershop for men, women, and children.   The staff is very friendly, and are always willing to discuss the haircut beforehand to make sure you get exactly‚Ä?
Lloyd Clake have a great running shoe selection and have super knowledgeable staff.  Today I went in to ask about possible inserts for my shoes because of some pain i was having after a race.‚Ä?
We were lucky enough to have our wedding here.  While I was not involved with most of the planning of my wedding",6/27/2010,159,39
2160,160,1160,"It will look like a hole in the wall, but come for the very good Greek food. Decor will not impress, but try the food and your mind will be blown. The menu has Greek items and traditional‚Ä?
Free biscuits for dinner were small but yummy.  ...out",1/1/2012,160,40
2161,161,1161,"I love the spicy cream chicken, and the sushi is great too.  I love bento, so I definitely love Sushi Chao food.  Sushi Chao's buffet is so nice because you can just get a little of...",11/25/2011,161,41
2162,162,1162,The seafood sauce (also known as the yum yum sauce) is the best.  A fun place for birthdays because of the shtick.  But this place STILL  the best place IN Gainesville for Hibachi.,4/1/2007,162,42
2163,163,1163,Can't wait to go back and try the Blue Cheese Encrusted Grouper.  ...the Andouille Cheese and mushroom NY Strip - was perfectly cooked to...  They've got a portobello mushroom appetizer‚Ä?,7/28/2007,163,43
2164,164,1164,First time I had the Boom Boom shrimp and 2 absolutely icy cold beers.  ...a giant piece of fresh grilled grouper with an amazing salad for $12...  He left very happy after enjoying the‚Ä?,4/7/2010,164,44
2165,165,1165,"...to anything else, but their Sunday brunch still absolutely rocks.  A quality mimosa and the Navajo Tacos can't be beat.  I had the Spicy Cilantro Steak with a side of the Chef's‚Ä?
Had a GREAT stay at this hotel while visiting Gainesville for the FL/FSU game. This hotel is conveniently located right off of Archer Rd just minutes from I-75. We checked in that morning and‚Ä?
They have Dance Dance Revolution Supernova (DDR) in their arcade games section. It's the most popular machine with lots of crowds. There are excellent gamers. Currently the price is two‚Ä?
Pulling into a strip mall",5/1/2010,165,45
2166,166,1166,"Sushi and appetizers - very well presented and good quality food.  Pad Thai -  amazing,  great texture along with fresh ingredients.  Anything with mixed vegetables is especially‚Ä?
Whenever I eat at Pita Pit I am with someone who would prefer the...  Can fast food be healthy.  Regular stop when I visit my daughter at UF.
Great food",5/9/2010,166,46
2167,167,1167,I used another company to write my commercial policy and they did OK until 5 years later I realized that I was under covered and was at risk. These guys were about the same price but gave me‚Ä?,12/1/2011,167,47
2168,168,1168,"Superb customer service. My pup is a brand new patient, sent here by referral, in an emergency situation. She had a thorn in her eye!!! The doctors and staff were welcoming, accommodating, and‚Ä?
I am not a fan of low calorie ice cream or yogurt but I love the low calorie ice cream here.  When I am in Gainesville I often find myself driving towards this part of town",2/25/2008,168,48
2169,169,1169,"We visited Gator Tales on two separate occasions in order to participate in their new trivia night. We have had a lot of fun playing pub trivia at different bars, and we were happy to find‚Ä?
We always get the white meat chicken combo with the mustard curry...  My favorite is",6/5/2007,169,49
2170,170,1170,"Let me tell about the time that this Canadian kid was visiting friends in Gainsville, FL and asked to be taken for authentic Florida style southern BBQ. A question that no man (or woman)‚Ä?
The food was so delicious! It's somewhat worth the wait! The food and price match! I would so recommend this place to my friends. I found out they are super local as well that's a bonus point‚Ä?
I get the Big Deal Combo every time I go because it comes with a...  Pulled pork sandwich on garlic bread with fries and cornbread.  Love the chopped pork",3/19/2007,170,50
