RID,RName,URL,Street,State,City,Phone,Zipcode,OpenHrs,CloseHrs,WiFi,Pricerange
215,New Wok,http://www.newwok88.com,421 NW 13th St,FL,Gainesville,(352) 336-6566,32822,8:00,21:00,Y,3
216,Chili's Grill & Bar,http://www.chilis.com,3530 SW Archer Rd,FL,Gainesville,(352) 373-3010,32823,8:00,21:00,Y,1
217,Chan's Chinese Take-Out,,9200 NW 39th Ave Ste 150,FL,Gainesville,(352) 380-9856,32824,8:00,21:00,Y,1
218,Larry's Giant Subs,http://www.larryssubs.com,1620 W University Ave Ste 3,FL,Gainesville,(352) 271-7977,32825,8:00,21:00,Y,3
219,Bagels & Noodles,,1222 W University Ave,FL,Gainesville,(352) 872-5789,32826,8:00,21:00,Y,2
220,China 88,,4217 NW 16th Blvd,FL,Gainesville,(352) 377-7988,32827,8:00,21:00,Y,2
221,Larry's Giant Subs,http://www.larryssubs.com,1310 NW 23rd Ave,FL,Gainesville,(352) 375-6610,32828,8:00,21:00,Y,4
222,Sub Stop Cafe,,7249 NW 4th Blvd,FL,Gainesville,(352) 332-1599,32829,8:00,21:00,Y,5
223,Bento Cafe,http://www.bentocafesushi.com,3841 SW Archer Rd Unit D,FL,Gainesville,(352) 224-5123,32830,8:00,21:00,Y,5
224,Hardee's,http://www.hardees.com,7300 W Newberry Rd,FL,Gainesville,(352) 332-6957,32831,8:00,21:00,Y,2
225,Chipotle Mexican Grill,http://www.chipotle.com,3841 SW Archer Rd,FL,Gainesville,(352) 371-9396,32832,8:00,21:00,Y,1
226,Leonardo's 706,http://www.leonardosgainesville.com,706 W University Ave,FL,Gainesville,(352) 378-2001,32833,8:00,21:00,Y,3
227,Romano's Macaroni Grill,http://www.macaronigrill.com,6419 W Newberry Rd # B2,FL,Gainesville,(352) 331-0638,32834,8:00,21:00,Y,2
228,Maui Teriyaki University Town,http://www.mauiuniversitytown.com,3105 SW 34th St,FL,Gainesville,(352) 264-0262,32835,8:00,21:00,Y,2
229,O O Garden Grill,,1643 NW 1st Ave,FL,Gainesville,(352) 505-3977,32836,8:00,21:00,Y,3
230,Mi Apa Latin Cafe,http://www.miapalatincafe.com,112 SW 34th St,FL,Gainesville,(352) 376-7020,32837,8:00,21:00,Y,4
231,Five Star Pizza,http://www.gatorpizza.com,600 NW 75th St Ste D,FL,Gainesville,(352) 333-7979,32838,8:00,21:00,Y,1
232,Satchel's Pizza,http://www.satchelspizza.com,1800 NE 23rd Ave,FL,Gainesville,(352) 335-7272,32839,8:00,21:00,Y,3
233,Burger King,http://www.bk.com,20 NW 16th Ave,FL,Gainesville,(352) 376-2295,32840,8:00,21:00,Y,2
234,Gumby's Pizza & Wings,,2028 SW 34th St,FL,Gainesville,(352) 374-8629,32841,8:00,21:00,Y,1
235,Chipotle Mexican Grill,http://www.chipotle.com,1432 W University Ave,FL,Gainesville,(352) 372-5330,32842,8:00,21:00,Y,1
236,Popeye's Chicken & Biscuits,http://www.popeyes.com,1412 N Main St,FL,Gainesville,(352) 377-1733,32843,8:00,21:00,Y,3
237,Crab Shack,,104 NE Waldo Rd,FL,Gainesville,(352) 376-0107,32844,8:00,21:00,Y,4
238,Five Star Pizza,,210 SW 2nd Ave,FL,Gainesville,(352) 375-5600,32845,8:00,21:00,Y,1
239,Papa John's Pizza,http://www.papajohns.com,3605 SW Archer Rd,FL,Gainesville,(352) 336-7272,32846,8:00,21:00,Y,3
240,Waffle House,http://www.wafflehouse.com,3919 SW 40th Blvd,FL,Gainesville,(352) 376-6746,32847,8:00,21:00,Y,4
241,Taj Grill & Curry,http://www.tajgrillncurry.com,2109 NW 13th St,FL,Gainesville,(352) 375-5980,32848,8:00,21:00,Y,1
242,La Tienda Latina,,2204 SW 13th St,FL,Gainesville,(352) 367-0022,32849,8:00,21:00,Y,2
243,Mildred's Big City Food,http://www.mildredsbigcityfood.com,3445 W University Ave,FL,Gainesville,(352) 371-1711,32850,8:00,21:00,Y,5
244,SUBWAY,http://www.subway.com,3316 SW 35th Blvd,FL,Gainesville,(352) 373-4465,32851,8:00,21:00,Y,3
245,Hookah Nite Cafe,,2614 SW 34th St,FL,Gainesville,(352) 377-6789,32852,8:00,21:00,Y,4
246,Hungry Howie's Pizza,http://www.hungryhowies.com,3105 SW 34th St,FL,Gainesville,(352) 335-8444,32853,8:00,21:00,Y,4
247,La Familia Cuban Sandwich Shop,,1209 SW 16th Ave,FL,Gainesville,(352) 378-2257,32854,8:00,21:00,Y,5
248,Green Mango,,7625 W Newberry Rd,FL,Gainesville,(352) 505-6200,32855,8:00,21:00,Y,3
249,Papa John's Pizza,http://www.papajohns.com,1131 W University Ave,FL,Gainesville,(352) 376-7272,32856,8:00,21:00,Y,3
250,Little Caesars Pizza,http://www.littlecaesars.com,5141 NW 43rd St,FL,Gainesville,(352) 378-5775,32857,8:00,21:00,Y,5
251,Saigon Legend Restaurant,http://www.saigonlegendrestaurant.com,1228 W University Ave,FL,Gainesville,(352) 374-0934,32858,8:00,21:00,Y,5
252,Five Guys Burgers & Fries,http://www.fiveguys.com,4222 NW 16th Blvd,FL,Gainesville,(352) 264-7790,32859,8:00,21:00,Y,1
253,Domino's Pizza,http://www.dominos.com,5750 SW 75th Ct Ste 40,FL,Gainesville,(352) 373-8888,32860,8:00,21:00,Y,2
254,China Bowl,,5200 NW 43rd St Ste 506,FL,Gainesville,(352) 380-0088,32861,8:00,21:00,Y,2
255,Tijuana Flats,,1720 W University Ave,FL,Gainesville,(352) 692-3093,32862,8:00,21:00,Y,5
256,First Wok of Gainesville,,5168 SW 34th St,FL,Gainesville,(352) 376-6693,32863,8:00,21:00,Y,5
257,I Love New York Pizza,,2645 SW 91st St # A,FL,Gainesville,(352) 333-6185,32864,8:00,21:00,Y,1
258,Pita Pit,http://www.pitapitusa.com,1702 W University Ave Ste C,FL,Gainesville,(352) 692-4400,32865,8:00,21:00,Y,5
259,Kazbors Grille,http://www.kazborsgrille.com,4860 NW 39th Ave # A1,FL,Gainesville,(352) 372-8181,32866,8:00,21:00,Y,2
260,Firehouse Subs,http://www.firehousesubs.com,1412 W University Ave # 1,FL,Gainesville,(352) 337-2631,32867,8:00,21:00,Y,1
261,Kay Brothers BBQ,http://www.kaybrosbbq.com,1620 W University Ave Ste 5,FL,Gainesville,(352) 505-5772,32868,8:00,21:00,Y,4
262,Civilization,http://www.welcometocivilization.com,1511 NW 2nd St,FL,Gainesville,(352) 380-0544,32869,8:00,21:00,Y,3
263,Italian Gator Pizza,http://www.italiangator.com,1728 W University Ave,FL,Gainesville,(352) 367-4600,32870,8:00,21:00,Y,1
264,Taco Bell,http://www.tacobell.com,7410 W Newberry Rd,FL,Gainesville,(352) 332-1238,32871,8:00,21:00,Y,1
265,Mr Tequila Restaurnt Inc,,908 NW 69th Ter,FL,Gainesville,(352) 872-5577,32872,8:00,21:00,Y,3
266,Perkins Restaurant & Bakery,http://www.perkinsrestaurants.com,6825 W Newberry Rd,FL,Gainesville,(352) 331-0388,32873,8:00,21:00,Y,5
267,Bahn Thai Restaurant,http://www.bahnthai.com,1902 SW 13th St,FL,Gainesville,(352) 335-1204,32874,8:00,21:00,Y,3
268,Gator Tales Restaurant/Sports,http://www.gatortales.com,5112 NW 34th St,FL,Gainesville,(352) 376-9500,32875,8:00,21:00,Y,1
269,Waffle House,http://www.wafflehouse.com,7611 W Newberry Rd,FL,Gainesville,(352) 332-5666,32876,8:00,21:00,Y,2
270,Las Margarita's Mexican Rstrnt,,4401 NW 25th Pl Ste A,FL,Gainesville,(352) 374-6699,32877,8:00,21:00,Y,1
271,43rd Street Deli & Breakfast,,3483 SW Williston Rd,FL,Gainesville,(352) 373-5656,32878,8:00,21:00,Y,5
272,Kabab House,http://www.gatorkabab.com,1129 W University Ave,FL,Gainesville,(352) 374-2114,32879,8:00,21:00,Y,5
273,Leonardo's Pizza of Millhopper,http://www.leonardosmillhopper.com,4131 NW 16th Blvd,FL,Gainesville,(352) 376-2001,32880,8:00,21:00,Y,1
274,Opus Cafe,http://www.opus-cafe.com,1600 SW Archer Rd,FL,Gainesville,(352) 376-3380,32881,8:00,21:00,Y,3
275,Domino's Pizza,http://www.dominos.com,4620 NW 39th Ave # C,FL,Gainesville,(352) 692-2222,32882,8:00,21:00,Y,4
276,Mothers Pub & Grill,http://www.motherspub.com,1017 W University Ave,FL,Gainesville,(352) 378-8135,32883,8:00,21:00,Y,2
277,Paluzzi's Pasta,,204 SW 2nd Ave,FL,Gainesville,(352) 378-0101,32884,8:00,21:00,Y,2
278,Marco's Pizza,http://www.marcos.com,4370 SW 20th Ave,FL,Gainesville,(352) 336-1236,32885,8:00,21:00,Y,3
279,Willy's Mexicana Grill,,3617 SW Archer Rd,FL,Gainesville,(352) 336-8040,32886,8:00,21:00,Y,5
280,Codys Original Roadhouse,http://www.codysoriginalroadhouse.com,3100 SW Archer Rd,FL,Gainesville,(352) 548-4700,32887,8:00,21:00,Y,5
281,Francesca's Trattoria,http://www.francescastrattoria.com,4410 NW 25th Pl,FL,Gainesville,(352) 378-7152,32888,8:00,21:00,Y,3
282,Outback Steakhouse,http://www.outback.com,3536 SW Archer Rd,FL,Gainesville,(352) 373-9499,32889,8:00,21:00,Y,5
283,China Super Buffet,http://www.chinasuperbuffet.org,1900 SW 13th St # B,FL,Gainesville,(352) 375-8828,32890,8:00,21:00,Y,5
284,Honeybaked Ham,http://www.honeybakedham.com,618 NW 60th St Ste H,FL,Gainesville,(352) 331-1253,32891,8:00,21:00,Y,5
285,California Chicken Grill,http://www.californiachickengrill.com,2022 SW 34th St,FL,Gainesville,(352) 378-2442,32892,8:00,21:00,Y,3
286,Ballyhoo Grill,http://www.ballyhoogrill.com,3700 W University Ave,FL,Gainesville,(352) 373-0059,32893,8:00,21:00,Y,2
287,Krystal,http://www.krystal.com,2659 NW 13th St,FL,Gainesville,(352) 377-9888,32894,8:00,21:00,Y,1
288,SUBWAY,http://www.subway.com,6419 W Newberry Rd Ste G7,FL,Gainesville,(352) 332-9915,32895,8:00,21:00,Y,5
289,Godfather's Pizza,http://www.godfathers.com,1405 NW 23rd Ave,FL,Gainesville,(352) 377-0000,32896,8:00,21:00,Y,5
290,Chop Stix Bistro,http://www.chopstixcafe.com,2441 NW 43rd St Ste 13,FL,Gainesville,(352) 505-3131,32897,8:00,21:00,Y,3
291,Bamboos,,2675 SW 91st St,FL,Gainesville,(352) 331-1522,32898,8:00,21:00,Y,5
292,Manuel's Vintage Room,,6 S Main St,FL,Gainesville,(352) 375-7372,32899,8:00,21:00,Y,5
293,Quiznos,http://www.quiznos.com,3545 SW 34th St Ste C,FL,Gainesville,(352) 335-3838,32900,8:00,21:00,Y,4
294,Big Lou's Ny Style Pizzeria,http://www.biglouspizzeria.com,5 SE 2nd Ave,FL,Gainesville,(352) 335-7123,32901,8:00,21:00,Y,1
295,Sawamura Japanese Steak House,,1624 SW 13th St,FL,Gainesville,(352) 373-1076,32902,8:00,21:00,Y,5
296,George's At Phil-Nicks A Good,,37 N Main St,FL,Gainesville,(352) 376-8269,32903,8:00,21:00,Y,5
297,Tatu,,1702 W University Ave Ste I,FL,Gainesville,(352) 371-1700,32904,8:00,21:00,Y,5
298,SUBWAY,http://www.subway.com,6666 W Newberry Rd,FL,Gainesville,(352) 331-4579,32905,8:00,21:00,Y,5
299,Bonefish Grill,http://www.bonefishgrill.com,3237 SW 35th Blvd,FL,Gainesville,(352) 377-8383,32906,8:00,21:00,Y,2
300,La Nopalera Mexican Restaurant,,3265 SW 34th St,FL,Gainesville,(352) 519-5322,32907,8:00,21:00,Y,1
301,Asian Wok & Grill,http://www.asianwokandgrill.com,3314 SW 35th Blvd,FL,Gainesville,(352) 505-5757,32908,8:00,21:00,Y,4
302,Peach Valley Cafe,http://www.peachvalleyrestaurants.com,3275 SW 34th St,FL,Gainesville,(352) 376-1834,32909,8:00,21:00,Y,5
303,Panama Joe's,http://www.gainesvillerestaurantgroup.com,5109 NW 39th Ave Ste J,FL,Gainesville,(352) 377-7665,32910,8:00,21:00,Y,4
304,Domino's Pizza,http://www.dominos.com,2106 SW 13th St,FL,Gainesville,(352) 373-2337,32911,8:00,21:00,Y,5
305,101 Cantina,,1632 W University Ave,FL,Gainesville,(352) 283-8033,32912,8:00,21:00,Y,2
306,Sweet Mels,http://www.sweetmelsbargrill.com,1 W University Ave,FL,Gainesville,(352) 240-6644,32913,8:00,21:00,Y,1
307,Church's Chicken,http://www.churchs.com,1340 E University Ave,FL,Gainesville,(352) 376-3779,32914,8:00,21:00,Y,3
308,Chop Stix Cafe,http://www.chopstixcafe.com,3500 SW 13th St,FL,Gainesville,(352) 367-0003,32915,8:00,21:00,Y,3
309,Golden Buddha,,613 NW 16th Ave,FL,Gainesville,(352) 372-4282,32916,8:00,21:00,Y,4
310,Ivey's Grill,http://www.iveysgrill.com,3303 W University Ave,FL,Gainesville,(352) 371-4839,32917,8:00,21:00,Y,1
311,Dragonfly Sushi & Sake Co,http://www.dragonflysushi.com,201 SE 2nd Ave Ste 104,FL,Gainesville,(352) 371-3359,32918,8:00,21:00,Y,1
312,Hogan's Great Sandwiches,http://www.hogans83.com,2327 NW 13th St,FL,Gainesville,(352) 376-6224,32919,8:00,21:00,Y,5
313,Sonny's Real Pit Bar-B-Q,http://www.sonnysbbq.com,2700 NE Waldo Rd,FL,Gainesville,(352) 378-7881,32920,8:00,21:00,Y,2
314,Falafel King Bakery,,3252 SW 35th Blvd,FL,Gainesville,(352) 375-6342,32921,8:00,21:00,Y,4
315,Fast Eddie's,,1509 SE Hawthorne Rd,FL,Gainesville,(352) 371-1819,32922,8:00,21:00,Y,5
316,Happy Budha,,4780 NW 39th Ave,FL,Gainesville,(352) 338-2700,32923,8:00,21:00,Y,2
317,Pita's Republic,,3411 SW Archer Rd,FL,Gainesville,(352) 338-2995,32924,8:00,21:00,Y,5
318,Harry's Seafood Bar & Grille,http://www.hookedonharrys.com,110 SE 1st St # A,FL,Gainesville,(352) 372-1555,32925,8:00,21:00,Y,4
319,Emiliano's Cafe,,7 SE 1st Ave,FL,Gainesville,(352) 375-7381,32926,8:00,21:00,Y,2
320,Five Guys Burgers & Fries,http://www.fiveguys.com,3310 SW 35th Blvd # A,FL,Gainesville,(352) 336-5344,32927,8:00,21:00,Y,2
321,Hungry Howie's Pizza,http://www.hungryhowies.com,4928 NW 39th Ave,FL,Gainesville,(352) 372-1112,32928,8:00,21:00,Y,4
322,Genghis Grill,http://www.genghisgrill.com,3208 SW Archer Rd,FL,Gainesville,(352) 375-4444,32929,8:00,21:00,Y,4
323,Checkers Drive-In Restaurant,http://www.checkers.com,912 W University Ave,FL,Gainesville,(352) 373-2069,32930,8:00,21:00,Y,4
324,IHOP Restaurant,http://www.ihop.com,3625 SW 13th St,FL,Gainesville,(352) 336-1839,32931,8:00,21:00,Y,3
325,Firehouse Subs,http://www.firehousesubs.com,3221 SW 35th Blvd,FL,Gainesville,(352) 336-0419,32932,8:00,21:00,Y,1
326,Piccadilly Cafeteria,http://www.piccadilly.com,2620 NW 13th St,FL,Gainesville,(352) 378-7422,32933,8:00,21:00,Y,1
327,Papa John's Pizza,http://www.papajohns.com,4220 NW 16th Blvd # A,FL,Gainesville,(352) 375-7272,32934,8:00,21:00,Y,3
328,Copper Monkey Restaurant & Pub,http://www.coppermonkey.com,1700 W University Ave,FL,Gainesville,(352) 374-4984,32935,8:00,21:00,Y,2
329,El Norteno Mexican Restaurant,,516 NW 75th St,FL,Gainesville,(352) 332-5502,32936,8:00,21:00,Y,2
330,Reggae Shack Cafe,http://www.reggaeshackcafe.com,619 W University Ave,FL,Gainesville,(352) 377-5464,32937,8:00,21:00,Y,1
331,Pomodoro Cafe,http://www.pomodorocafe.com,9200 NW 39th Ave,FL,Gainesville,(352) 380-9886,32938,8:00,21:00,Y,5
332,Carrabba's Italian Grill,http://www.carrabbas.com,3021 SW 34th St,FL,Gainesville,(352) 692-0083,32939,8:00,21:00,Y,1
333,Panera Bread,http://www.panerabread.com,3443 SW Archer Rd,FL,Gainesville,(352) 380-0380,32940,8:00,21:00,Y,1
334,Jack's Bar & Grill,,16 S Main St,FL,Gainesville,(352) 336-1111,32941,8:00,21:00,Y,3
335,Arby's,http://www.arbys.com,1405 SW 13th St,FL,Gainesville,(352) 378-6555,32942,8:00,21:00,Y,4
336,Northwest Grille,http://www.nwgrille.com,5115 NW 39th Ave,FL,Gainesville,(352) 376-0500,32943,8:00,21:00,Y,1
337,Tim's Thai Restaurant,http://www.timsthairestaurant.com,501 NW 23rd Ave Ste A,FL,Gainesville,(352) 372-5424,32944,8:00,21:00,Y,2
338,Liquid Ginger,http://www.liquidgingergainesville.com,101 SE 2nd Pl Ste 118,FL,Gainesville,(352) 371-2323,32945,8:00,21:00,Y,2
339,BJ'S Restaurant & Brewery,http://www.bjsrestaurants.com,6611 W Newberry Rd,FL,Gainesville,(352) 331-8070,32946,8:00,21:00,Y,1
340,Red Onion Neighborhood Grill,,3885 NW 24th Blvd Ste A,FL,Gainesville,(352) 505-0088,32947,8:00,21:00,Y,5
341,Mexico Lindo Restaurante,http://www.mexicolindogainesville.com,7070 SW Archer Rd Ste 70,FL,Gainesville,(352) 377-7866,32948,8:00,21:00,Y,5
342,Pita Pit,http://www.pitapitusa.com,3841 SW Archer Rd Unit F,FL,Gainesville,(352) 692-4460,32949,8:00,21:00,Y,3
343,Uppercrust Productions,http://www.uppercrustproductions.com,4118 NW 16th Blvd,FL,Gainesville,(352) 376-7187,32950,8:00,21:00,Y,3
344,Cafe C,http://www.celebrations-cafec.com,424 NW 8th Ave,FL,Gainesville,(352) 377-7433,32951,8:00,21:00,Y,2
345,Fresco,,3117 SW 34th St,FL,Gainesville,(352) 377-3484,32952,8:00,21:00,Y,1
346,New China,,1018 NW 76th Blvd,FL,Gainesville,(352) 332-8828,32953,8:00,21:00,Y,4
347,Krystal,http://www.krystal.com,7700 W Newberry Rd,FL,Gainesville,(352) 332-8584,32954,8:00,21:00,Y,1
348,Moe's Southwest Grill,http://www.moes.com,7770 W Newberry Rd,FL,Gainesville,(352) 332-7606,32955,8:00,21:00,Y,4
349,Piesano's Stone Fired Pizza,http://www.piesanostogo.com,5200 NW 43rd St Ste 302,FL,Gainesville,(352) 371-7437,32956,8:00,21:00,Y,3
350,Cracker Barrel Old Country Str,http://www.crackerbarrel.com,4001 SW 43rd St,FL,Gainesville,(352) 375-2424,32957,8:00,21:00,Y,2
351,Sushi Matsuri Japanese Rstrnt,http://www.sushimatsuri.com,3418 SW Archer Rd,FL,Gainesville,(352) 335-1875,32958,8:00,21:00,Y,4
352,Texas Roadhouse,http://www.texasroadhouse.com,3830 SW Archer Rd,FL,Gainesville,(352) 377-2820,32959,8:00,21:00,Y,1
353,Zaxby's,http://www.zaxbys.com,2424 NW 43rd St,FL,Gainesville,(352) 376-8700,32960,8:00,21:00,Y,2
354,Hot Wok,http://www.hotwokgainesville.com,3006 NW 13th St,FL,Gainesville,(352) 271-8816,32961,8:00,21:00,Y,3
355,Mr Han Restaurant,,6944 NW 10th Pl # 1,FL,Gainesville,(352) 331-6400,32962,8:00,21:00,Y,4
356,South Garden,http://www.green-sparrow.com,5141 SW 91st Way Ste 101,FL,Gainesville,(352) 378-8776,32963,8:00,21:00,Y,2
357,Mamma Mia Pizza,,490 NE 23rd Ave,FL,Gainesville,(352) 376-3444,32964,8:00,21:00,Y,2
358,Crispers,,3102 SW 34th St,FL,Gainesville,(352) 335-6150,32965,8:00,21:00,Y,4
359,Chick-Fil-A,http://www.chick-fil-a.com,3621 SW Archer Rd,FL,Gainesville,(352) 373-9988,32966,8:00,21:00,Y,4
360,China King,,3230 SW 35th Blvd,FL,Gainesville,(352) 377-9237,32967,8:00,21:00,Y,1
361,Country Foodly,,5240 NW 34th St Ste D,FL,Gainesville,(352) 377-7863,32968,8:00,21:00,Y,4
362,Domino's Pizza,http://www.dominos.com,25 NW 16th Ave,FL,Gainesville,(352) 373-5555,32969,8:00,21:00,Y,2
363,Flying Biscuit Cafe,http://www.flyingbiscuit.com,4150 NW 16th Blvd,FL,Gainesville,(352) 373-9500,32970,8:00,21:00,Y,3
364,Mac's Drive Thru,,129 NW 10th Ave,FL,Gainesville,(352) 378-9842,32971,8:00,21:00,Y,5
365,Moe's Southwest Grill,http://www.moes.com,3832 W Newberry Rd,FL,Gainesville,(352) 337-2850,32972,8:00,21:00,Y,1
366,Taco Bell,http://www.tacobell.com,3408 SW Archer Rd,FL,Gainesville,(352) 372-0453,32973,8:00,21:00,Y,4
367,Blue Sky Cafe,,3773 SW Archer Rd,FL,Gainesville,(352) 327-9744,32974,8:00,21:00,Y,4
368,Schlotzsky's Deli,http://www.schlotzskys.com,4720 NW 39th Ave,FL,Gainesville,(352) 372-3354,32975,8:00,21:00,Y,4
369,Paramount Grill,http://www.paramountgrill.com,12 SW 1st Ave,FL,Gainesville,(352) 378-3398,32976,8:00,21:00,Y,1
370,Indian Cuisine,http://www.indiancuisinerestaurant.com,3550 SW 34th St,FL,Gainesville,(352) 271-1190,32977,8:00,21:00,Y,1
371,Miraku Japanese Steak House,http://www.mirakujapanesesteakhouse.com,4005 SW 40th Blvd,FL,Gainesville,(352) 336-3188,32978,8:00,21:00,Y,4
372,Mark's US Prime,http://www.marksprimesteakhouse.com,201 SE 2nd Ave Ste 102,FL,Gainesville,(352) 336-0077,32979,8:00,21:00,Y,2
373,Sandy's Place,,5001 NW 34th St Ste G,FL,Gainesville,(352) 367-9993,32980,8:00,21:00,Y,2
374,China Wok,,5705 SW 75th St,FL,Gainesville,(352) 379-8032,32981,8:00,21:00,Y,2
375,Sandwich Inn,,110 NE 16th Ave,FL,Gainesville,(352) 376-0924,32982,8:00,21:00,Y,4
376,Larry's Giant Subs,http://www.larryssubs.com,1122 N Main St,FL,Gainesville,(352) 376-1210,32983,8:00,21:00,Y,1
377,Moe's Southwest Grill,http://www.moes.com,3443 SW Archer Rd Ste A2,FL,Gainesville,(352) 367-8565,32984,8:00,21:00,Y,4
378,Chick-Fil-A,http://www.chick-fil-a.com,6419 W Newberry Rd Ste G8,FL,Gainesville,(352) 331-6691,32985,8:00,21:00,Y,2
379,Jimmy John's,http://www.jimmyjohns.com,2220 SW Archer Rd,FL,Gainesville,(352) 271-7600,32986,8:00,21:00,Y,2
380,Sonny's Real Pit Bar-B-Q,http://www.sonnysbbq.com,9213 NW 39th Ave,FL,Gainesville,(352) 381-7333,32987,8:00,21:00,Y,2
381,Farah's On the Avenue,http://www.farahsontheavenue.com,1120 W University Ave,FL,Gainesville,(352) 378-5179,32988,8:00,21:00,Y,1
382,LECI's ITALIAN CAFE,http://www.lecisitalianrestaurant.webs.com,4076 Belfort Rd,,382,(904) 332-8144,32989,8:00,21:00,Y,5
383,BJ's Restaurant & Brewery,http://www.bjsbrewhouse.com/,15022 Max Leggett Parkway,,383,(904) 751-4935,32990,8:00,21:00,Y,1
384,Kan-Ki Japanese Steakhouse And Sushi Bar,http://www.kankijax.com/,11148 San Jose Blvd,,384,(904) 292-2400,32991,8:00,21:00,Y,3
385,SUBWAY,http://www.subway.com,731 Duval Station Rd Ste 120,,385,(904) 696-3381,32992,8:00,21:00,Y,5
386,DBS Vending Stands,,501 E Bay St,,386,(904) 356-7142,32993,8:00,21:00,Y,4
387,King Wok Chinese Take Out,http://www.kingwokjax.com,11043 Crystal Springs Rd Ste 3,,387,(904) 783-8848,32994,8:00,21:00,Y,5
388,SUBWAY,http://www.subway.com,13720 Old Saint Augustine Rd Ste 1,,388,(904) 260-1279,32995,8:00,21:00,Y,3
389,J Bar of North Florida Inc,,13012 Biggin Church Rd S,,389,(904) 620-8000,32996,8:00,21:00,Y,3
390,Larry's Giant Subs,http://www.larryssubs.com,11362 San Jose Blvd Ste 3,,390,(904) 674-2945,32997,8:00,21:00,Y,5
391,McDonalds,http://www.mcdonalds.com,9571 Argyle Forest Blvd,,391,(904) 779-6780,32998,8:00,21:00,Y,3
392,Tropical Smoothie Cafe,http://www.tropicalsmoothie.com,10111 San Jose Blvd Ste 12,,392,(904) 880-5161,32999,8:00,21:00,Y,5
393,TGI Friday's,http://www.tgifridays.com,4409 Southside Blvd,,393,(904) 997-8700,33000,8:00,21:00,Y,2
394,King Crabhouse,,3125 N Main St,,394,(904) 356-6414,33001,8:00,21:00,Y,4
395,Sonia's Mexican Rstrnt & Grill,,11701 San Jose Blvd,,395,(904) 262-7000,33002,8:00,21:00,Y,2
396,Pizza Hut,http://www.pizzahut.com,8102 Blanding Blvd Ste 25,,396,(904) 779-2400,33003,8:00,21:00,Y,2
397,Bistro 202,,4670 Salisbury Rd,,397,(904) 296-2222,33004,8:00,21:00,Y,5
398,Salt Life,http://www.saltlife.com,11655 Central Pkwy Ste 315,,398,(904) 241-7258,33005,8:00,21:00,Y,2
399,McDonalds,http://www.mcdonalds.com,6767 103rd St,,399,(904) 771-3194,33006,8:00,21:00,Y,3
400,Domino's Pizza,http://www.dominos.com,6003 Roosevelt Blvd Ste 6,,400,(904) 778-4295,33007,8:00,21:00,Y,5
401,McDonalds,http://www.mcdonalds.com,5911 US Highway 1 N,,401,(904) 765-4016,33008,8:00,21:00,Y,2
402,Burger King,http://www.bk.com,9090 Merrill Rd,,402,(904) 743-2432,33009,8:00,21:00,Y,5
403,Domino's Pizza,http://www.dominos.com,870 Cassat Ave,,403,(904) 781-6420,33010,8:00,21:00,Y,2
404,Arby's,http://www.arbys.com,10206 River Marsh Dr,,404,(904) 641-7251,33011,8:00,21:00,Y,4
405,McDonalds,http://www.mcdonalds.com,2378 Pine Island Ct,,405,(904) 992-2300,33012,8:00,21:00,Y,1
406,Wendy's,http://www.wendys.com,7211 Normandy Blvd,,406,(904) 378-1290,33013,8:00,21:00,Y,3
407,Wendy's,http://www.wendys.com,7027 Commonwealth Ave,,407,(904) 693-1540,33014,8:00,21:00,Y,5
408,D Mor Inc,,1128 Lane Ave S,,408,(904) 345-2554,33015,8:00,21:00,Y,1
409,Checkers Drive-In Restaurant,http://www.checkers.com,11361 Beach Blvd,,409,(904) 645-5438,33016,8:00,21:00,Y,3
410,Currences Riverview Bistro,http://www.currentsjax.com,841 Prudential Dr,,410,(904) 306-9512,33017,8:00,21:00,Y,4
411,Popeye's Chicken & Biscuits,http://www.popeyes.com,656 Edgewood Ave N,,411,(904) 387-0714,33018,8:00,21:00,Y,2
412,Woody's Bar-B-Q,http://www.woodys.com,5930 Powers Ave,,412,(904) 739-7427,33019,8:00,21:00,Y,4
413,Henry Roberts Barbecue Sauce,http://www.henryroberts.com,201 ART MUSEUM DR,,413,(904) 924-1436,33020,8:00,21:00,Y,4
414,Shiro Iwae & Assoc LLC,,511 N Washington St,,414,(904) 910-9251,33021,8:00,21:00,Y,1
415,China Dragon,,4345 University Blvd S,,415,(904) 737-2524,33022,8:00,21:00,Y,2
416,Jax Kidz Ice Cream Cafe LLC,,800 Broward Rd,,416,(904) 765-5895,33023,8:00,21:00,Y,1
417,Crabhouse Arlington,,1350 University Blvd N,,417,(904) 762-1020,33024,8:00,21:00,Y,3
418,Benito's Italian Cafe-Pizzeria,http://www.benitosjax.com,9475 Philips Hwy Ste 8,,418,(904) 268-1259,33025,8:00,21:00,Y,1
419,SUBWAY,http://www.subway.com,11565 N Main St Ste 206,,419,(904) 757-0940,33026,8:00,21:00,Y,2
